World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
1,55,128.16,-0.4983,-0.0339,-0.099,-0.0342,-0.2742
1,56,136.57,-0.4549,-0.0064,-0.1108,0.0158,-0.2786
1,57,134.71,-0.4315,-0.0911,-0.05,-0.0534,-0.298
1,58,124.1,-0.4412,-0.2087,-0.1907,-0.0194,-0.3297
1,59,125.44,-0.4006,-0.2609,-0.2403,0.0015,-0.2934
1,60,124.54,-0.3622,-0.1658,-0.2797,-0.0139,-0.3433
1,61,124.22,-0.4021,-0.2237,-0.3243,0.065,-0.2385
1,62,125.09,-0.4823,-0.1425,-0.3384,0.0021,-0.2643
1,63,131.93,-0.4463,-0.2567,-0.2421,0.0111,-0.2494
1,64,125.59,-0.5001,-0.2335,-0.2986,-0.0517,-0.2887
1,65,122.34,-0.4508,-0.3324,-0.3108,-0.066,-0.3609
1,66,128.33,-0.3699,-0.3224,-0.273,-0.0069,-0.4699
1,67,126.97,-0.3187,-0.2827,-0.2979,0.0014,-0.3829
1,68,128.52,-0.2535,-0.3435,-0.1988,-0.0245,-0.3722
1,69,129.99,-0.2384,-0.2856,-0.1403,-0.0985,-0.3512
1,70,128.29,-0.334,-0.1758,-0.0142,-0.113,-0.352
1,71,125.47,-0.3329,-0.1877,-1.99493199737e-17,-0.0961,-0.3932
1,72,132.93,-0.3276,-0.1435,0.084,-0.1232,-0.3979
1,73,131.3,-0.3064,-0.1861,0.1348,-0.0144,-0.3703
1,74,132.8,-0.2233,-0.2306,0.1917,-0.0778,-0.3634
1,75,132.27,-0.2379,-0.2069,0.0509,-0.1477,-0.3464
1,76,129.78,-0.2523,-0.2953,-0.0696,-0.1855,-0.2551
1,77,127.46,-0.3159,-0.3045,-0.1097,-0.286,-0.1424
1,78,132.67,-0.3242,-0.2345,-0.2169,-0.2805,-0.1653
1,79,133.33,-0.2847,-0.1866,-0.2404,-0.2266,-0.1328
1,80,133.54,-0.2578,-0.2487,-0.2829,-0.2142,-0.1372
1,81,137.39,-0.2368,-0.205,-0.3199,-0.1178,-0.1305
1,82,134.09,-0.2454,-0.2207,-0.3422,-0.1492,-0.2068
1,83,122.17,-0.2601,-0.3066,-0.3355,-0.1305,-0.2868
1,84,126.18,-0.3487,-0.3133,-0.2804,-0.06,-0.307
1,85,126.37,-0.3013,-0.2888,-0.3423,-0.0373,-0.2748
1,86,130.34,-0.2556,-0.331,-0.3781,-0.0308,-0.229
1,87,126.8,-0.2466,-0.3718,-0.3543,-0.092,-0.2351
1,88,117.23,-0.234,-0.443,-0.3742,-0.071,-0.3219
1,89,123.75,-0.1962,-0.4229,-0.3047,-0.0979,-0.356
1,90,133.17,-0.2303,-0.3185,-0.2988,-0.1363,-0.2599
1,91,127.82,-0.2601,-0.4167,-0.3855,-0.0508,-0.1816
1,92,121.46,-0.3732,-0.4287,-0.3328,-0.0147,-0.2426
1,93,121.19,-0.4415,-0.3031,-0.3493,-0.0226,-0.2359
1,94,119.7,-0.4353,-0.349,-0.3777,-0.0114,-0.2448
1,95,119.35,-0.4472,-0.2749,-0.2831,-0.0849,-0.2951
1,96,129.08,-0.4136,-0.2473,-0.2868,-0.0322,-0.2644
1,97,125.82,-0.4404,-0.1874,-0.274,0.0238,-0.2996
1,98,119.33,-0.3864,-0.2452,-0.2941,-0.0091,-0.316
1,99,122.14,-0.4142,-0.1884,-0.1974,0.0328,-0.3766
2,0,186.27,0.1073,0.0069,-0.0467,0.028,-0.0349
2,1,171.28,-0.0601,0.1298,-0.1014,0.0757,-0.0321
2,2,152.67,-0.2606,0.1907,-0.1158,0.0394,0.0232
2,3,147.65,-0.3093,0.1501,0.0216,0.1512,-0.0347
2,4,147.03,-0.3347,0.145,0.0957,0.1381,-0.0244
2,5,139.63,-0.3603,0.1561,0.1293,0.1292,-0.0131
2,6,138.53,-0.3927,0.1098,0.201,0.1666,-0.052
2,7,131.09,-0.4096,-0.0106,0.2853,0.0923,-0.1827
2,8,129.02,-0.4006,-0.0308,0.1247,0.1115,-0.1571
2,9,137.1,-0.3358,0.006,0.015,0.1227,-0.1899
2,10,141.87,-0.2923,-0.0797,-0.0223,0.0728,-0.2746
2,11,139.28,-0.2671,0.0268,-0.0519,-0.0024,-0.2519
2,12,141.57,-0.3224,0.0184,-0.0101,0.0616,-0.1931
2,13,134.45,-0.3305,0.0107,-0.0511,0.1116,-0.3308
2,14,121.19,-0.3726,-0.0823,-0.047,0.0819,-0.4249
2,15,130.08,-0.3192,-0.1141,0.0386,0.136,-0.3854
2,16,128.66,-0.3059,-0.1254,-0.0207,0.1384,-0.3126
2,17,132.53,-0.2962,-0.0451,0.0886,0.1044,-0.2999
2,18,137.76,-0.3231,-0.0137,0.0358,0.1077,-0.1614
2,19,144.29,-0.2634,0.0446,0.0131,0.0755,-0.214
2,20,142.44,-0.2324,0.1268,-0.0122,0.0696,-0.2377
2,21,144.94,-0.2708,0.1615,-0.0559,-0.0559,-0.3292
2,22,132.99,-0.3359,0.1498,-0.1665,-0.1202,-0.4031
2,23,141.26,-0.2777,0.1317,-0.1647,-0.0563,-0.3593
2,24,144.57,-0.2685,0.2117,-0.3359,-0.1069,-0.3926
2,25,143.75,-0.3007,0.211,-0.261,-0.1172,-0.4251
2,26,148.78,-0.2896,0.259,-0.3054,-0.1819,-0.3656
2,27,153.91,-0.3016,0.2244,-0.2694,-0.1806,-0.3129
2,28,159.32,-0.2449,0.1745,-0.2741,-0.253,-0.2871
2,29,153.44,-0.2899,0.1326,-0.198,-0.187,-0.2832
2,30,148.95,-0.3014,0.0788,-0.1733,-0.1297,-0.2827
2,31,143.95,-0.2229,0.0109,-0.1932,-0.1778,-0.3119
2,32,140.63,-0.2515,-0.0494,-0.1031,-0.1063,-0.2663
2,33,134.99,-0.2845,-0.0377,-0.0996,-0.1835,-0.3058
2,34,133.05,-0.2514,-0.0811,-0.0803,-0.1349,-0.2553
2,35,128.09,-0.1928,-0.1974,-0.0333,-0.0865,-0.2719
2,36,124.7,-0.1714,-0.1963,0.0196,0.0054,-0.2853
2,37,134.14,-0.1199,-0.2349,0.0339,0.0225,-0.2763
2,38,144.52,-0.1507,-0.2058,0.0151,0.0989,-0.2368
2,39,145.89,-0.1164,-0.2049,0.032,0.1936,-0.2169
2,40,135.01,-0.1833,-0.2232,0.0911,0.1069,-0.343
2,41,140.51,-0.1566,-0.2122,0.1629,0.0445,-0.3001
2,42,132.55,-0.2818,-0.2193,0.1739,0.1151,-0.2426
2,43,124.77,-0.2692,-0.2395,0.0032,0.0934,-0.3631
2,44,142.18,-0.2198,-0.2036,0.0716,0.139,-0.2777
2,45,139.35,-0.1777,-0.2031,-0.064,0.1301,-0.3622
2,46,131.51,-0.2348,-0.2971,-0.0576,0.0742,-0.3506
2,47,130.72,-0.3138,-0.2018,-0.0597,0.0453,-0.3168
2,48,141.37,-0.2882,-0.1113,-0.0785,0.0049,-0.3462
2,49,134.73,-0.2255,-0.1894,-0.0745,0.0394,-0.3399
2,50,140.89,-0.2092,-0.2002,-0.0475,0.1364,-0.2308
2,51,132.25,-0.2854,-0.2157,-0.0097,0.1039,-0.2375
2,52,124.9,-0.3999,-0.1475,-0.0345,-0.0247,-0.2746
2,53,131.61,-0.3567,-0.1703,-0.0453,-0.1115,-0.227
2,54,135.57,-0.2757,-0.2086,-0.0695,-0.0849,-0.203
2,55,145.67,-0.1923,-0.1648,-0.0216,-0.1008,-0.2487
2,56,136.38,-0.2398,-0.2663,0.01,-0.1128,-0.1702
2,57,139.84,-0.2268,-0.3221,0.0167,-0.1101,-0.241
2,58,138.59,-0.2242,-0.2705,-0.0468,-0.0493,-0.2038
2,59,142.85,-0.2118,-0.2392,0.0487,-0.0359,-0.128
2,60,137.5,-0.1653,-0.2276,0.0247,-0.0406,-0.2481
2,61,139.71,-0.1391,-0.27,0.0779,0.0287,-0.3689
2,62,143.64,-0.1682,-0.3202,0.0061,0.1339,-0.2602
2,63,149.46,-0.1598,-0.2684,0.0082,0.1764,-0.2562
2,64,144.38,-0.2372,-0.3426,-0.0569,0.2086,-0.2077
2,65,141.81,-0.3241,-0.2887,-0.0026,0.1548,-0.0741
2,66,141.48,-0.31,-0.226,-0.0136,0.1897,-0.1493
2,67,138.77,-0.3321,-0.2179,0.0928,0.1723,-0.1872
2,68,136.96,-0.4631,-0.1562,0.0981,0.2454,-0.1491
2,69,135.46,-0.479,-0.2591,0.0683,0.2643,-0.1329
2,70,146.58,-0.3194,-0.1818,0.059,0.1398,-0.1906
2,71,155.78,-0.307,-0.2221,-0.0172,0.0649,-0.1607
2,72,152.52,-0.3158,-0.1857,-0.0266,0.0915,-0.1059
2,73,149.64,-0.3085,-0.1665,-0.0461,0.091,-0.2057
2,74,140.24,-0.3708,-0.2583,-0.0198,0.1059,-0.2178
2,75,142.06,-0.3334,-0.3192,-0.1337,0.0942,-0.2872
2,76,130.36,-0.3209,-0.4083,-0.0995,0.0946,-0.3975
2,77,137.75,-0.2868,-0.4079,-0.062,0.082,-0.4246
2,78,137.28,-0.3533,-0.324,-0.0153,-0.0426,-0.3514
2,79,123.53,-0.4608,-0.3146,0.0665,-0.0491,-0.3901
2,80,115.47,-0.4573,-0.3132,0.0198,-0.0571,-0.4276
2,81,126.14,-0.4544,-0.2228,0.0157,-0.1382,-0.3184
2,82,129.4,-0.4236,-0.1471,-0.0024,-0.1354,-0.2836
2,83,126.01,-0.411,-0.1824,0.0901,-0.1588,-0.287
2,84,126.48,-0.3716,-0.1945,-0.0028,-0.1946,-0.3108
2,85,136.03,-0.3,-0.1132,-0.0276,-0.1552,-0.3207
2,86,137.92,-0.3215,-0.0773,-0.0717,-0.1804,-0.3114
2,87,138.7,-0.3173,-0.0439,-0.0356,-0.136,-0.2952
2,88,132.47,-0.3555,-0.0596,-0.0951,-0.0679,-0.309
2,89,132.16,-0.3835,-0.042,-0.069,-0.1234,-0.2445
2,90,140.05,-0.3947,-0.0541,-0.0055,-0.0467,-0.1819
2,91,122.73,-0.3868,-0.0931,0.0625,-0.0688,-0.2708
2,92,125.46,-0.4171,-0.2534,0.0268,-0.1081,-0.1144
2,93,130.13,-0.3823,-0.2368,0.1023,-0.169,-0.1358
2,94,131.64,-0.3608,-0.2543,0.0754,-0.1962,-0.1832
2,95,141.6,-0.3319,-0.1735,0.065,-0.2377,-0.0578
2,96,141.77,-0.3019,-0.206,0.039,-0.2987,-0.0806
2,97,139.7,-0.2851,-0.2368,0.0472,-0.1966,-0.0034
2,98,139.57,-0.2762,-0.2513,0.0024,-0.1068,-0.025
2,99,138.46,-0.2934,-0.2808,0.0238,-0.1001,-0.0744
3,0,173.16,-0.0067,0.0258,-0.0392,0.0166,-0.0097
3,1,164.55,-0.0698,0.0267,-0.1386,-0.0009,-0.0627
3,2,156.62,-0.1114,-0.0087,-0.1787,-0.0147,-0.1897
3,3,146.01,-0.2182,-0.0271,-0.2007,0.0475,-0.2598
3,4,144.67,-0.2305,-0.0127,-0.1816,0.141,-0.2514
3,5,130.09,-0.3129,-0.1115,-0.1397,0.1991,-0.3554
3,6,138.34,-0.1887,-0.1094,-0.1403,0.2162,-0.2921
3,7,133.34,-0.208,-0.1133,-0.1075,0.1605,-0.3674
3,8,134.32,-0.2667,-0.043,-0.0956,0.1296,-0.428
3,9,137.62,-0.2333,-0.026,-0.0172,0.108,-0.4363
3,10,140.65,-0.2231,0.0212,-0.1135,0.0605,-0.3416
3,11,137.11,-0.2573,-0.0087,-0.0783,0.0418,-0.3745
3,12,139.22,-0.2338,-0.0491,-0.0206,0.0398,-0.3824
3,13,139.47,-0.2643,0.0405,-0.0121,0.06,-0.3254
3,14,135.99,-0.3341,-0.0806,-0.0315,0.0753,-0.2983
3,15,127.01,-0.3127,-0.148,-0.0472,0.0767,-0.4055
3,16,133.49,-0.2483,-0.1726,-0.1001,0.1439,-0.4466
3,17,130.18,-0.2591,-0.2277,-0.16,0.1774,-0.4195
3,18,133.64,-0.248,-0.2184,-0.2472,0.0281,-0.4228
3,19,125.99,-0.3527,-0.2975,-0.2107,-0.0505,-0.4133
3,20,123.02,-0.373,-0.3011,-0.2968,-0.0829,-0.4039
3,21,123.32,-0.4187,-0.1448,-0.3464,-0.0492,-0.4231
3,22,122.88,-0.4516,-0.0701,-0.2489,0.021,-0.3882
3,23,128.56,-0.4404,-0.0295,-0.3076,0.0249,-0.3617
3,24,126.77,-0.5418,-0.0991,-0.4052,0.0459,-0.3104
3,25,127.02,-0.4927,-0.041,-0.2771,0.0891,-0.2987
3,26,139.47,-0.464,0.0237,-0.269,0.103,-0.2447
3,27,127.24,-0.5441,-0.0778,-0.1785,0.1662,-0.3241
3,28,130.61,-0.5361,-0.0683,-0.1166,0.1369,-0.3112
