World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
1,4,186.68,-0.0711,-0.1284,-0.0787,-0.1435,-0.0086
1,5,166.58,-0.0867,-0.003,-0.0842,-0.2324,-0.0076
1,6,157.08,-0.0894,0.102,-0.0271,-0.4011,-0.0351
1,7,162.52,-0.1611,0.0058,-0.0422,-0.4284,-0.0003
1,8,161.95,-0.2228,0.0345,0.048,-0.4716,0.0203
1,9,164.69,-0.2431,-0.0277,-0.0271,-0.4576,0.0759
1,10,166.99,-0.2282,-0.0509,0.0399,-0.4334,0.11
1,11,164.61,-0.2173,-0.0971,-0.0008,-0.5222,0.1652
1,12,164.14,-0.2467,0.0234,0.0484,-0.4132,0.0914
1,13,163.58,-0.2636,-0.0142,0.039,-0.3516,0.0382
1,14,162.35,-0.2749,0.0093,0.0811,-0.2831,-0.0066
1,15,156.39,-0.2794,-0.0374,0.1504,-0.3103,-0.0815
1,16,156.67,-0.3109,-0.1554,0.1794,-0.4421,-0.0464
1,17,158.02,-0.2654,-0.1715,0.1698,-0.3897,-0.0831
1,18,172.05,-0.0739,-0.0001,0.1627,-0.4125,-0.1898
1,19,174.87,-0.0918,0.1024,0.2203,-0.3332,-0.1752
1,20,174.4,-0.1472,0.1103,0.1767,-0.3378,-0.1849
1,21,184.1,-0.1532,0.1789,0.1902,-0.2922,-0.1743
1,22,194.47,-0.1187,0.2743,0.1764,-0.125,-0.251
1,23,189.63,-0.1405,0.3115,0.1084,-0.1258,-0.2681
1,24,185.18,-0.1192,0.1737,0.0998,-0.0875,-0.1993
1,25,164.86,-0.1926,0.0785,0.1028,-0.1043,-0.2841
1,26,168.27,-0.1899,0.0133,0.1195,-0.0992,-0.1943
1,27,158.9,-0.2495,0.0285,0.0511,-0.158,-0.132
1,28,162.79,-0.3208,0.0058,-0.0502,-0.18,-0.0211
1,29,153.06,-0.1691,-0.0776,-0.0504,-0.2329,-0.0666
1,30,147.02,-0.1441,-0.1917,-0.0619,-0.2692,-0.1087
1,31,156.65,-0.211,-0.1678,-0.036,-0.2608,-0.0038
1,32,158.44,-0.2017,-0.1906,-0.0459,-0.2249,-0.0851
1,33,155.33,-0.2218,-0.1852,-0.1498,-0.2255,-0.1847
1,34,147.99,-0.2227,-0.1671,-0.1052,-0.2661,-0.1552
1,35,153.72,-0.1781,-0.1181,-0.1205,-0.2002,-0.2023
1,36,156.62,-0.1643,0.0371,-0.2169,-0.1659,-0.289
1,37,154.68,-0.1541,0.0474,-0.277,-0.2018,-0.328
1,38,153.68,-0.167,0.0157,-0.2615,-0.1554,-0.267
1,39,154.13,-0.1194,0.0347,-0.2562,-0.1394,-0.2942
1,40,163.7,-0.1203,0.1108,-0.2702,-0.1,-0.2601
1,41,172.98,-0.1225,0.1679,-0.3441,-0.1193,-0.1681
1,42,166.77,-0.1667,0.0015,-0.3602,-0.1098,-0.1816
1,43,148.85,-0.1872,-0.03,-0.389,-0.0688,-0.2508
1,44,141.61,-0.1805,-0.1139,-0.4041,-0.0593,-0.2346
1,45,149.05,-0.1741,-0.1274,-0.3592,0.0312,-0.2244
1,46,129.64,-0.1471,-0.2421,-0.2642,-0.0699,-0.3521
1,47,124.43,-0.2286,-0.2272,-0.226,-0.0654,-0.351
1,48,128.81,-0.1518,-0.1895,-0.0659,-0.0849,-0.4478
1,49,127.33,-0.0603,-0.2144,-0.0362,-0.2331,-0.4447
1,50,133.25,-0.0685,-0.197,-0.0365,-0.2741,-0.4023
1,51,133.76,-0.1682,-0.2206,-0.0861,-0.2055,-0.3769
1,52,139.8,-0.162,-0.2111,-0.1276,-0.2085,-0.3085
1,53,159.36,0.0135,-0.2067,-0.1922,-0.1863,-0.1932
1,54,159.54,-0.0586,-0.1865,-0.2135,-0.2221,-0.1807
1,55,150.94,-0.071,-0.2261,-0.1939,-0.2785,-0.2229
1,56,144.88,-0.1172,-0.2781,-0.1547,-0.2423,-0.2716
1,57,143.66,-0.2062,-0.2849,-0.1249,-0.225,-0.2426
1,58,147.49,-0.1883,-0.1893,-0.17,-0.1881,-0.2093
1,59,148.85,-0.2116,-0.168,-0.0596,-0.0705,-0.2571
1,60,151.6,-0.2703,-0.1047,-0.0436,-0.1076,-0.287
1,61,141.37,-0.4068,-0.0782,-0.0514,-0.1409,-0.285
1,62,139.33,-0.3534,-0.0566,-0.054,-0.1615,-0.3227
1,63,146.99,-0.364,-0.015,-0.0541,-0.0151,-0.2838
1,64,167.13,-0.3035,0.0299,-0.0047,0.0281,-0.2059
1,65,167.53,-0.3119,0.1737,0.0491,-0.0036,-0.2187
1,66,155.11,-0.3306,0.1583,0.0059,-0.0099,-0.2127
1,67,156.91,-0.3103,0.1502,-0.0275,-0.0124,-0.1841
1,68,155.11,-0.3048,0.1077,0.064,-0.0715,-0.1707
1,69,160.76,-0.2637,0.1293,0.0115,-0.0748,-0.1429
1,70,167.54,-0.112,0.1158,0.0969,-0.1565,-0.1601
1,71,159.77,-0.0768,0.069,0.0223,-0.2169,-0.2824
1,72,155.78,-0.0796,0.103,0.037,-0.1886,-0.2966
1,73,171.06,-0.0241,0.1154,0.033,-0.1497,-0.2463
1,74,157.28,-0.0887,0.0143,0.0141,-0.1378,-0.2653
1,75,158.53,-0.1484,-0.01,-0.0468,-0.1874,-0.2461
1,76,171.29,-0.1895,0.1402,-0.0175,-0.1387,-0.1942
1,77,160.44,-0.2833,0.1774,-0.1168,-0.2235,-0.2001
1,78,158.69,-0.2866,0.1995,-0.0802,-0.2801,-0.199
1,79,152.7,-0.2494,0.1584,-0.0343,-0.3282,-0.271
1,80,159.74,-0.2625,0.0169,-0.026,-0.2803,-0.1649
1,81,170.86,-0.2074,-0.0537,-0.0296,-0.1034,-0.1036
1,82,159.6,-0.328,-0.1551,-0.0316,-0.0985,-0.12
1,83,159.42,-0.2245,-0.201,-0.0782,-0.1583,-0.103
1,84,138.53,-0.209,-0.1826,-0.0864,-0.2351,-0.2874
1,85,141.12,-0.1939,-0.1147,-0.1596,-0.2145,-0.2701
1,86,138.37,-0.2698,-0.1948,-0.2213,-0.1892,-0.2721
1,87,142.06,-0.3128,-0.1323,-0.1562,-0.1189,-0.2875
1,88,151.47,-0.3669,-0.0578,-0.2348,-0.0659,-0.225
1,89,153.81,-0.3434,-0.0599,-0.2142,-0.0168,-0.2
1,90,149.25,-0.4115,-0.0685,-0.2019,-0.0153,-0.2057
1,91,141.8,-0.4621,-0.106,-0.2235,-0.0253,-0.1713
1,92,144.07,-0.4405,-0.1112,-0.2275,-0.0309,-0.2724
1,93,139.04,-0.3939,-0.1512,-0.2745,0.0013,-0.3348
1,94,134.05,-0.4245,-0.2447,-0.4129,0.0229,-0.2621
1,95,129.35,-0.3733,-0.3199,-0.5446,-0.0547,-0.208
1,96,128.55,-0.3341,-0.3587,-0.5665,-0.0607,-0.2015
1,97,133.34,-0.2922,-0.3146,-0.4781,-0.0193,-0.1723
1,98,136.42,-0.3861,-0.2277,-0.5389,-0.0019,-0.1337
1,99,149.06,-0.2744,-0.2304,-0.4602,-0.0784,-0.1071
2,0,201.84,0.053,-0.0535,0.0425,-0.02,0.0592
2,1,193.15,-0.0038,0.0325,-0.002,-0.0468,-0.0061
2,2,197.84,-0.0131,-0.0184,-0.024,-0.0579,0.0686
2,3,199.65,0.0716,-0.0843,0.0024,-0.0189,0.0217
2,4,197.09,-0.0069,-0.0568,-0.041,-0.1511,0.0726
2,5,191.4,-0.0001,-0.0682,-0.0555,-0.1317,0.0464
2,6,179.27,-0.0602,-0.1442,-0.073,-0.1198,0.019
2,7,179.74,-0.1385,-0.1166,-0.1492,0.0015,-0.0307
2,8,175.41,-0.1142,-0.0064,-0.1896,-0.0703,-0.0393
2,9,161.81,-0.1198,0.0715,-0.2643,-0.0635,-0.1451
2,10,150.53,-0.2004,0.1217,-0.2515,-0.1756,-0.1818
2,11,142.58,-0.1953,0.0801,-0.2825,-0.2453,-0.2675
2,12,138.55,-0.2207,0.1005,-0.2696,-0.1841,-0.274
2,13,141.39,-0.2013,0.1194,-0.2403,-0.1535,-0.2892
2,14,149.88,-0.1566,-0.0053,-0.2536,-0.1174,-0.2593
2,15,145.36,-0.1853,0.0683,-0.1861,-0.1456,-0.288
2,16,142.31,-0.1882,0.0593,-0.1725,-0.2325,-0.2834
2,17,132.29,-0.2417,0.084,-0.1037,-0.3071,-0.4128
